"Inicio del informe","Fin del informe","Nombre del anuncio","Entrega del anuncio",Resultados,"Indicador de resultado","Costo por resultados","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (ARS)",Impresiones,Alcance,Finalización,"Configuración de atribución",Puja,"Tipo de puja","Último cambio significativo","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones","Nombre del conjunto de anuncios","Resultados (iniciales)","Indicador de resultados (iniciales)"
2026-04-01,2026-04-30,"COLECCION  c/video BNA 20 CSI 2026",not_delivering,,,,10000,Diario,3414.12,889,596,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-06T22:42:36-0300,-,-,-,"BNA 20 CSI Abril 2026 |  Target bancos y tarjetas",,
2026-04-01,2026-04-30,"DINAMICO (carrusel) Audio Soundbar",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,21740.70333333,5000,Diario,65222.11,15799,2639,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-06T22:00:56-0300,-,-,-,"Audio Soundbar | RMK WEB Audio",,
2026-04-01,2026-04-30,"IMG AO leads Generica",not_delivering,1,actions:leadgen.other,413.42,1500,Diario,413.42,120,107,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-12-26T17:17:54-0300,-,-,-,"AO Leads | Target Samsung",,
2026-04-01,2026-04-30,"VIDEO AO leads Generica",not_delivering,,,,1500,Diario,148.99,13,13,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-12-26T17:17:54-0300,-,-,-,"AO Leads | Target Samsung",,
2026-04-01,2026-04-30,"CARRUSEL Categorias AO Leads",not_delivering,74,actions:leadgen.other,600.03716216,1500,Diario,44402.75,9974,5450,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-12-26T17:17:54-0300,-,-,-,"AO Leads | Target Samsung",,
2026-04-01,2026-04-30,"VIDEO AO Generica Feb2025",not_delivering,,,,2000,Diario,1.18,10,10,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-24T17:25:47-0300,-,-,-,"AO Trafico | Target A+",,
2026-04-01,2026-04-30,"VIDEO AO KitchenFeb2025",not_delivering,5,actions:omni_landing_page_view,72.102,1500,Diario,360.51,360,340,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-04T17:25:24-0300,-,-,-,"AO (Kitchen Microondas) | Target A+",,
2026-04-01,2026-04-30,"IMG AO Informatica Categoria GeneralFeb2025",not_delivering,193,actions:omni_landing_page_view,46.02181347,2000,Diario,8882.21,6703,5096,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-04-06T16:56:41-0300,-,-,-,"AO (InformaticaCategoriaGeneral)  | Target A+",,
2026-04-01,2026-04-30,"IMG ELECTRODAYS 2026",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,1507.27,3000,Diario,6029.08,1435,1005,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-07T03:55:36-0300,-,-,-,"ELECTRODAYS 2026 |  RMK WEB + LKL",,
2026-04-01,2026-04-30,"VIDEO ELECTRODAYS 2026",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,7560.79,3000,Diario,15121.58,3789,2053,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-07T03:55:36-0300,-,-,-,"ELECTRODAYS 2026 |  RMK WEB + LKL",,
2026-04-01,2026-04-30,"CARRUSEL KILLERS Hasta 31/03 ELECTRODAYS 2026",inactive,,,,3000,Diario,36.34,8,8,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-07T03:55:36-0300,-,-,-,"ELECTRODAYS 2026 |  RMK WEB + LKL",,
2026-04-01,2026-04-30,"CARRUSEL KILLERS Abril 2026 ELECTRODAYS 2026",inactive,,,,3000,Diario,526.18,256,228,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-07T03:55:36-0300,-,-,-,"ELECTRODAYS 2026 |  RMK WEB + LKL",,
2026-04-01,2026-04-30,"CARRUSEL KILLERS Abril 2026 ELECTRODAYS 2026",inactive,,,,5000,Diario,21609.75,8097,3607,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-04T11:19:09-0300,-,-,-,"ELECTRODAYS 2026 TV |  RMK WEB TV",,
2026-04-01,2026-04-30,"CARRUSEL KILLERS Celulares Abril 2026 ELECTRODAYS 2026 - Copia",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,5392.9175,3000,Diario,21571.67,7350,2856,2026-04-30,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-04-08T18:24:36-0300,-,-,-,"ELECTRODAYS 2026 |  RMK WEB Celulares",,
2026-04-01,2026-04-30,"IMG MUNDIAL 2026",not_delivering,8,actions:offsite_conversion.fb_pixel_purchase,10851.935,5000,Diario,86815.48,26347,6634,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-07T03:53:45-0300,-,-,-,"MUNDIAL 2026 TV |  RMK WEB TV",,
2026-04-01,2026-04-30,"VIDEO MUNDIAL 2026",not_delivering,,,,5000,Diario,19921.12,4301,1791,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-07T03:53:45-0300,-,-,-,"MUNDIAL 2026 TV |  RMK WEB TV",,
2026-04-01,2026-04-30,"VIDEO BNA 20 CSI 2026",not_delivering,,,,10000,Diario,13650.3,3218,2018,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-06T22:42:36-0300,-,-,-,"BNA 20 CSI Abril 2026 |  Target bancos y tarjetas",,
2026-04-01,2026-04-30,"IMG BNA 20 CSI 2026",not_delivering,37,actions:offsite_conversion.fb_pixel_purchase,4204.52459459,10000,Diario,155567.41,51878,20812,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-06T22:42:36-0300,-,-,-,"BNA 20 CSI Abril 2026 |  Target bancos y tarjetas",,
2026-04-01,2026-04-30,"IMG TV AO",not_delivering,6,actions:offsite_conversion.fb_pixel_purchase,8095.41166667,5000,Diario,48572.47,11544,4734,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-06T22:22:36-0300,-,-,-,"TV | RMK WEB TV",,
2026-04-01,2026-04-30,"CARRUSEL KILLERS TV Abril 2026 (Act14/4) ELECTRODAYS 2026",inactive,13,actions:offsite_conversion.fb_pixel_purchase,5122.73538462,5000,Diario,66595.56,21216,6619,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-04T11:19:09-0300,-,-,-,"ELECTRODAYS 2026 TV |  RMK WEB TV",,
2026-04-01,2026-04-30,"CARRUSEL KILLERS BNA 20 CSI 2026",not_delivering,,,,10000,Diario,6734.18,2092,1322,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-06T22:42:36-0300,-,-,-,"BNA 20 CSI Abril 2026 |  Target bancos y tarjetas",,
2026-04-01,2026-04-30,"DINAMICO (img/video) Audio Soundbar",not_delivering,,,,5000,Diario,13102.58,2912,679,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-06T22:00:56-0300,-,-,-,"Audio Soundbar | RMK WEB Audio",,
2026-04-01,2026-04-30,"CARRUSEL KILLERS ELECTRODAYS 2026 (Act21abril)",inactive,,,,3000,Diario,15512.07,5173,3469,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-07T03:55:36-0300,-,-,-,"ELECTRODAYS 2026 |  RMK WEB + LKL",,
2026-04-01,2026-04-30,"CARRUSEL KILLERS BNA + Cupon",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,7493.7025,4000,Diario,29974.81,8633,5007,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-06T22:32:50-0300,-,-,-,"BNA + Cupon 2026 Killers |  RMK WEB BNA",,
2026-04-01,2026-04-30,"IMG BANCARIAS 2026",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,664.24,7000,Diario,2656.96,607,512,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-06T22:31:26-0300,-,-,-,"BANCARIAS 2026 |  RMK 30",,
2026-04-01,2026-04-30,"VIDEO BANCARIAS 2026",not_delivering,,,,7000,Diario,6968.08,3078,2765,2026-05-31,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-06T22:31:26-0300,-,-,-,"BANCARIAS 2026 |  RMK 30",,
2026-04-01,2026-04-30,"IMG HOTSALE 2026 (Previa) - Copia",not_delivering,2,actions:leadgen.other,1510.445,45000,Diario,3020.89,668,612,2026-05-10,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-08T11:42:06-0300,-,-,-,"HOTSALE 2025 (Previa) | Target A+ Principales ciudades",,
2026-04-01,2026-04-30,"IMG HOTSALE 2026 (Previa)",not_delivering,3,actions:leadgen.other,1904.53666667,10000,Diario,5713.61,1139,1053,2026-05-10,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-04-30T23:28:37-0300,-,-,-,"HOTSALE 2025 (Previa) | Target Samsung",,
2026-04-01,2026-04-30,"VIDEO HOTSALE 2026 (Previa)",not_delivering,1,actions:leadgen.other,206.72,10000,Diario,206.72,61,60,2026-05-10,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-04-30T23:28:37-0300,-,-,-,"HOTSALE 2025 (Previa) | Target Samsung",,
2026-04-01,2026-04-30,"VIDEO HOTSALE 2026 (Previa) - Copia",not_delivering,1,actions:leadgen.other,2146.81,45000,Diario,2146.81,304,283,2026-05-10,"7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-05-08T11:42:06-0300,-,-,-,"HOTSALE 2025 (Previa) | Target A+ Principales ciudades",,
